DateValid;DISCIPLINE;ASSO_NOM;DECLARATION EN PREFECTURE;AGREMENT JEUNESSE & SPORTS;AFFILIATION FEDERALE;COMPLEMENT;EXTENSION;PERS_INTERNET;QUARTIERS;COMPLEXE;UNITE FONCTIONNELLE;NUMERO;RUE_LIBELLE;UF_CP;UF_Commune;0-3ans;3-6ans;6-12ans;12-15ans;juniors16-20ans;adultes;séniors;handicapés;corpo;geolocalisation
25/02/2009 15:42:00;squash;TOAC Section SQUASH;3079.0;8849.0;;Apt A27 - Résidence la commanderie;;www.toacsquash.com;Sept Deniers;Complexe du TOAC;Salle de sports du TOAC;20;Chemin de Garric;31200.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.620162, 1.408135
30/09/2008 16:39:40;tae kwon do;Ecole d'Arts Martiaux;;;310521.0;;;teamtkd.free.fr;Saint Aubin - Dupuy;GROUPE SCOLAIRE CALVINHAC;GYMNASE CALVINHAC;6;Rue Jacques Labatut;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.636248, 1.490051
14/04/2009 16:16:25;tae kwon do;SHAOLIN;314014.0;31AS799;;;;shaolin-toulouse.com;Marengo Jolimont;COMPLEXE PRIVÉ;Complexe Shaolin;9;Rue du Général Jean Compans;31500.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
22/06/2012 13:55:07;tae kwon do;TOULOUSE CLUB TAEKWONDO 31;W313001667;31AS1539;310992.0;;;www.tct31.fr;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.562897, 1.407587
05/09/2013 15:41:21;Qi Gong;ASCM - ASSOCIATION SPORTIVE ET CULTURELLE MONTAUDRAN;;;;;;;Montaudran Lespinet;Nouveau Complexe Municipal;Centre d'animation Montaudran;3;Impasse Gaston Genin;31400.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.573964, 1.48466
20/09/2011 15:41:57;Qi Gong;TAM TAO TOULOUSE;;;310686.0;;;www.tamtao.free.fr - laurent-chateau@club-internet.fr;Pont des Demoiselles;GROUPE SCOLAIRE ANATOLE FRANCE;GYMNASE ANATOLE FRANCE;21;Boulevard de la Méditerranée;31400.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.584701, 1.461953
24/03/2009 16:20:52;taï chi chuan/Qi Gong;ASSOCIATION YIM WING CHUN;W313000994;03106ET0046;603.0;;;yimwingchun.free.fr;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
19/01/2011 16:02:36;taï chi chuan/Qi Gong;LE DOJO;W313011526;3197ET0144;;;;www.ledojo.com;Guilheméry;COMPLEXE PRIVÉ;Le Dojo;15;Boulevard de la Gare;31500.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.605606, 1.457079
13/05/2011 15:09:02;Télémark;CLUB ALPIN FRANCAIS DE TOULOUSE;;;3100.0;;;caftoulouse.free.fr;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
23/02/2011 16:19:21;tennis;ASEAT;;;23310070.0;;;www.aseat.fr;Juncasse - Argoulets;Complexe ASEAT;Installations CEAT;;Rue d' Oran;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.615771, 1.470962
19/02/2009 17:46:59;tennis;TOAC section TENNIS;8849.0;03197ET0087;23310084.0;;;www.club.fft.fr/toactennis;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
07/10/2011 17:28:30;tennis de table;ASPTT section TENNIS DE TABLE;;;22310006.0;;;www.toulouse.asptt.com;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
12/09/2012 11:13:58;tir à l'arc;TOULOUSE SPORT ET NATURE;;;3231066.0;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.523585, 1.340561
05/01/2009 17:07:40;duathlon et triathlon;TOULOUSE TRIATHLON;321727.0;31AS649;12035.0;Appt 1202;;www.toulouse-tri.com;Juncasse - Argoulets;Complexe ASEAT;Installations CEAT;;Rue d' Oran;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.615771, 1.470962
13/05/2011 16:23:00;duathlon et triathlon;TUC TRI 31;;;12052.0;;;www.tuc-triathlon.com;Papus;GROUPE SCOLAIRE JACQUIER;PISCINE PAPUS;64;Allée de Guyenne;31100.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Oui;Non;43.484576, 1.389978
13/02/2009 16:07:20;VOILE;RACING CLUB OLYMPIQUE;2578.0;;;;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;43.604268, 1.441019
05/09/2007 15:30:53;VOILE;TCMS OMNISPORT - TOULOUSE CHEMINOT MARENGO SPORTS;;;2175.0;;;;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;43.642327, 1.524252
09/02/2011 16:18:16;ULM et voltige;AEROCLUB M. DASSAULT & L. BREGUET;W313001919;M26077;1603109040.0;;Aérodrome de Lasbordes;dassaultbreguet31.free.fr;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.609568, 1.497847
24/03/2009 16:58:27;parapente;LES TOILES DU SUD;W313001201;31AS540;2463.0;;MJC du Pont des Demoiselles;lestoilesdusud.free.fr;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
11/02/2009 10:00:00;BEACH VOLLEY;BEACH VOLLEY TOULOUSAIN;W313009123;31AS1481;310026.0;chez Edwige FAGGIANELLI;;www.beachvolleytoulousain.com;Ramier;PARC DES SPORTS;TERRAINS JEUX PARC DES SPORTS;;Allée Gabriel Biénès;31400.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;43.595042, 1.419562
21/01/2009 15:46:38;VOLLEY BALL;A S MACCABI TOULOUSE;;;;;section volley-ball;www.maccabitoulouse.com;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
21/02/2013 11:33:46;VOLLEY BALL;TROPIK 'CLUB TOULOUSE;;;310025.0;BP74184;;www.tropikfc.fr;Croix Daurade;GYMNASE GEORGES OHNET;GYMNASE GEORGES OHNET;8;Rue Georges Ohnet;31200.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.583979, 1.453411
11/02/2011 17:08:39;YOGA;GV SPORT SANTE;0605978J;75599.0;;;;gvsportsante.com;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
25/02/2011 16:19:46;YOGA;IZ'ART SPORT ET CULTURE;W313002083;31AS1530;;Appt. 104;;;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
05/10/2011 17:24:18;sauvetage et secourisme;CLUB DE SAUVETAGE TOULOUSAIN;;;1862.0;;;;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PISCINE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;43.536958, 1.470415
05/10/2011 17:24:18;sauvetage et secourisme;CLUB DE SAUVETAGE TOULOUSAIN;;;1862.0;;;;Rangueil - CHR - Facultés;ZONE VERTE DE PECH DAVID;PISCINE PECH DAVID;82;Chemin des côtes de Pech David;31400.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;43.539087, 1.486442
10/03/2011 17:20:55;kick boxing;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Patte d'Oie;COMPLEXE PRIVÉ;Académie des Arts Martiaux de Toulouse;38;Avenue de Lombez;31300.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.582, 1.448621
10/03/2011 17:20:55;kick boxing;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.572931, 1.463274
24/09/2012 09:18:33;SHINTAIDO/KENKO TAISO;ASSOCIATION ALIZARINE;4313012657.0;;;;BIS;shintaidotoulouse.wordpress.com;La Fourguette;COMPLEXE SPORTIF DE GIRONIS;GYMNASE GIRONIS;35;Rue de Gironis;31100.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.619623, 1.443313
24/09/2012 09:18:33;SHINTAIDO/KENKO TAISO;ASSOCIATION ALIZARINE;4313012657.0;;;;BIS;shintaidotoulouse.wordpress.com;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.629916, 1.453896
07/10/2011 17:32:55;ski alpin;ASPTT section SKI;;;;;;www.toulouse.asptt.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
02/08/2007 15:29:15;ski alpin;TCMS OMNISPORT - TOULOUSE CHEMINOT MARENGO SPORTS;;;;;;;;Extérieurs de Toulouse;Les Alpes;;;;Dans les Alpes;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
12/01/2009 17:36:23;spéléologie;SOCIETE MERIDIONALE DE SPELEOLOGIE ET DE PREHISTOIRE;3500.0;16069.0;;;;;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Non;Non;Oui;43.612879, 1.238885
09/02/2011 15:57:22;gymnastique artistique;CLUB TOULOUSAIN DU SPORT ADAPTE;;;;;;;Mirail Université;COSEC MIRAIL;NOUVEAU GYMNASE DU MIRAIL;6;Rue Ferdinand Laulanie;31100.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.616859, 1.421328
10/03/2011 15:06:49;BOULES LYONNAISES;LES AMIS DE RAYNAL;;;310201.0;;;;Barrière de Paris;ENSEMBLE SCOLAIRE TLSE LAUTREC;BOULODROME NEGRENEYS - JACQUES BOUTRIT;6;Impasse Pierre Curie;31200.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;43.626087, 1.441335
18/02/2009 17:32:40;DANSE SUR GLACE;TOAC section PATINAGE SUR GLACE;328297.0;8849.0;;;;www.toac-patinage.fr;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.720212, 1.430416
16/08/2007 17:01:33;DANSE SUR GLACE;TOULOUSE CLUB DE PATINAGE;;;31003.0;;;toulouseclubpatinage.com;Juncasse - Argoulets;LES ARGOULETS;PATINOIRE FRATERNITE;31;Avenue de l' Hers;31500.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;43.492469, 1.542317
25/02/2011 11:53:00;DANSE SUR GLACE;TOULOUSE SPORTS DE GLACE;;;31002.0;;;www.tsgpatinage.com;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PATINOIRE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
18/07/2012 09:34:16;patinage artistique;TOULOUSE CLUB DE PATINAGE;;;31003.0;;;toulouseclubpatinage.com;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PATINOIRE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;
15/01/2009 17:19:19;tae kwon do;DOJO EXPRESSION;303910.0;16048.0;310869.0;;;www.dojo-expression.com;Château de L'Hers;COMPLEXE PRIVÉ;Dojo Expression;159;Avenue Raymond Naves;31500.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.597682, 1.474807
27/12/2011 10:01:16;Qi Gong;ASSOCIATION 5 ANIMAUX QI GONG;;;;;;www.5a-qigong.com;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.604268, 1.441019
11/02/2011 17:21:12;Qi Gong;LES VENTRES LIBRES;W313006608;;;;;www.lesventreslibres.com;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.45158, 1.399456
09/02/2011 14:16:30;taï chi chuan/Qi Gong;DOUCEUR DE VIE;3/29137;;60910407.0;;;www.douceurdevie.com;Saint Cyprien;Nouveau Complexe Municipal;Espace Saint Cyprien;56;Allées Charles de Fitte;31300.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.612468, 1.432298
18/04/2012 17:12:29;taï chi chuan/Qi Gong;MIDI PYRENEES SHAOLIN SI WASHU QUAN - ECOLE SHI MIAOFENG;;;;;;shaolinmidipyrenees.org;Matabiau;COMPLEXE PRIVÉ;Judo Olympia Gym;9;Rue Caffarelli;31000.0;Toulouse;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.608465, 1.450373
30/05/2011 14:09:39;tennis;ASCGMP - ASSOCIATION SPORTIVE & CULTURELLE DE LA GENDARMERIE MIDI PYRENEES - SECTION COURREGE;6390.0;31AS825;;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
07/10/2011 17:29:14;tennis;ASPTT section TENNIS;;;23310130.0;;;www.toulouse.asptt.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
09/01/2008 10:49:44;tennis de table;PATTE D'OIE TENNIS DE TABLE;;;;;Centre socio-culturel Fontaine Lestang;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
01/04/2009 15:48:49;tennis de table;TAC section TENNIS DE TABLE;;;22310008.0;chez Alain GUETIERE;;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.537116, 1.342645
20/02/2009 12:41:29;tennis de table;TOAC section TENNIS DE TABLE;03197ET0087;8849.0;22310011.0;;;www.toac-tt.fr;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.604268, 1.441019
13/08/2007 10:38:24;duathlon et triathlon;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;12012.0;;;www.chez.com/toactri/;Sept Deniers;Complexe du TOAC;Piste d'athlétisme du TOAC;20;Chemin de Garric;31200.0;Toulouse;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;43.621471, 1.340877
24/03/2009 17:15:01;planche à voile;TOAC section VOILE;;;2412002.0;;;toac.voile.free.fr/;;;;;;;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.604268, 1.441019
25/03/2009 09:22:03;VOILE;TOAC section VOILE;;;2412002.0;;;toac.voile.free.fr/;;;;;;;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.604268, 1.441019
18/09/2007 17:15:55;VOLLEY BALL;ASSOCIATION STADE TOULOUSAIN RUGBY;;;311587.0;;;;Bagatelle;ENSEMBLE BAGATELLE;GYMNASE BAGATELLE;6;Impasse du Bachaga Boualam;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
18/09/2007 17:15:55;VOLLEY BALL;ASSOCIATION STADE TOULOUSAIN RUGBY;;;311587.0;;;;Bellefontaine;ENSEMBLE VALMY BELLEFONTAINE;GYMNASE VALMY;;Cheminement Guillaume et Joseph Bouton;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
13/06/2013 11:51:11;VOLLEY BALL;SPACER'S TOAC-TUC VOLLEY-BALL;;;314739.0;;Palais des sports;www.spacerstoulouse.fr;Compans;ENSEMBLE COMPANS;PALAIS DES SPORTS ANDRE BROUAT;1;Rue du Canon d' Arcole;31000.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;43.61299, 1.435779
20/02/2009 15:47:14;VOLLEY BALL;TCMS section VOLLEY-BALL;6106.0;16076.0;;;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
18/04/2012 17:13:02;wushu;MIDI PYRENEES SHAOLIN SI WASHU QUAN - ECOLE SHI MIAOFENG;;;;;;shaolinmidipyrenees.org;Arnaud Bernard;COMPLEXE PRIVÉ;Planet Gym;11;Rue Urbain Vitry;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.606425, 1.439734
21/01/2011 10:08:02;YOGA;BALMA SAINT EXUPERY 31;;;;;;www.bse31.com;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
18/09/2013 10:54:13;YOGA;CYSO - Cercle de Yoga du Sud Ouest;W 313010402;;;n°63 - les Mûriers;;www.cyso-yoga.org;Sauzelong - Rangueil;Nouveau Complexe Municipal;Maison de quartier Rangueil;19;Rue Claude de Forbin;31400.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.577165, 1.421124
18/01/2011 17:19:26;CAPOEIRA;ASSOCIATION CAPOEIRAGEM;W313002552;3106JEP0088;;;Appt 52 Bât E;www.capoeiragem.fr;Marengo Jolimont;ENSEMBLE DES ACACIAS;GYMNASE DES ACACIAS;20;Rue de l' Obélisque;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.601438, 1.453807
04/10/2011 17:05:02;ATHLETISME ADAPTE (EN STADE);ASPTT section ATHLETISME;;;31001.0;;;www.toulouse.asptt.com;Ginestous;ZONE RECREATIVE DE SESQUIERES;PISTE SESQUIERES;;Chemin de Fenouillet;31200.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.608715, 1.475931
04/10/2011 17:13:39;ATHLETISME hors stade;TOULOUSE UNIVERSITE CLUB SECTION ATHLETISME;;;;;;www.satuc.com;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
03/10/2007 09:39:33;BALL-TRAP;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;;;;;;COMPLEXE PRIVÉ;Commune de Saiguède;;;31470.0;Saiguède;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
20/01/2011 14:29:36;BASKET-BALL;ASTRO BASKET CLUB;331884.0;31AS1188;2331005.0;;;www.astrobasket.net;Minimes;STADE DES MINIMES;GYMNASE MINIMES ARNAUNE;105;Avenue Frédéric Estèbe;31200.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.621562, 1.436936
24/03/2009 17:03:29;BASKET-BALL;TCMS section BASKET BALL;6106.0;16076.0;2331007.0;;;basket.tcms.free.fr;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
06/09/2012 15:01:32;BASKET-BALL;TOULOUSE BASKET CLUB;;;2331073.0;Bureau 213;;www.toulouse-basket-club.fr;Bagatelle;ENSEMBLE BAGATELLE;GYMNASE BAGATELLE;6;Impasse du Bachaga Boualam;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;
31/07/2012 09:50:47;BOJUTSU;ASSOCIATION ALIZARINE;4313012657.0;;;;BIS;shintaidotoulouse.wordpress.com;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.629916, 1.453896
15/01/2009 12:21:47;BOWLING;BOWLERS TOULOUSAINS;;;31321.0;;;;Minimes;COMPLEXE PRIVÉ;Bowling des Minimes;;Avenue des Minimes;31200.0;Toulouse;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.58892, 1.476583
18/05/2011 15:44:47;BOWLING;BOWLING CLUB 31;312233.0;31AS883;31155.0;;;;Montaudran Lespinet;COMPLEXE PRIVÉ;Bowling de Montaudran;;Impasse Louise Labe;;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Oui;43.582956, 1.532298
11/02/2011 15:28:00;BOWLING;SPORT QUILLES TOULOUSAIN;;;31509.0;;;;;COMPLEXE PRIVÉ;Bowling de Labège;;;31670.0;Labège;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
11/02/2011 15:28:00;BOWLING;SPORT QUILLES TOULOUSAIN;;;31509.0;;;;Gramont;COMPLEXE PRIVÉ;Bowling de Gramont;;Chemin de Gabardie;31500.0;Toulouse;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;43.640724, 1.482143
19/09/2007 15:19:45;BOWLING;TCMS OMNISPORT - TOULOUSE CHEMINOT MARENGO SPORTS;;;;;;;Juncasse - Argoulets;Complexe du TCMS;TCMS Bowling;2;Avenue de l' Hers;31500.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.550126, 1.412924
09/02/2011 17:10:57;BOXE ANGLAISE;RACING CLUB MONTANE TOULOUSE;W312000829;31AS1417;84.0;RCMT Boxe;;;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;43.082281, 0.673642
04/10/2011 17:17:12;CYCLISME SUR ROUTE;ROWING NOUVEAU;;;;;Ramier du Château;;Ramier;COMPLEXE PRIVÉ;Rowing Nouveau;;Allée Alfred Mayssonnie;31400.0;Toulouse;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.590233, 1.436469
12/05/2009 15:47:27;CYCLISME SUR ROUTE;TOULOUSE VELO CLUB;;;2231247.0;;;toulouseveloclub.free.fr;;Extérieurs de Toulouse;Région Midi-Pyrénées;;;;En région Midi-Pyrénées;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.693241, 1.432396
12/05/2009 15:53:57;VTT;TOULOUSE VELO CLUB;;;2231247.0;;;toulouseveloclub.free.fr;;;;;;;;Non;Non;Oui;Oui;Non;Oui;Oui;Oui;Oui;43.693241, 1.432396
28/09/2007 09:32:55;CYCLOTOURISME;TOULOUSE VELO CLUB;;;;;;toulouseveloclub.free.fr;;Extérieurs de Toulouse;Région Midi-Pyrénées;;;;En région Midi-Pyrénées;Non;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;43.693241, 1.432396
15/09/2011 15:20:37;CYCLOTOURISME;UNION DES CYCLOTOURISTES TOULOUSAINS;;;13.0;;;uctistes.wordpress.com;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
04/10/2011 17:12:27;randonnée;ASPTT GRAND TOULOUSE OMNISPORT;;;;;;perso.wanadoo.fr/d.hoizey;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
02/02/2011 15:56:14;randonnée;CADETS DE TOULOUSE;5885.0;19533.0;31005.0;;;www.kdtoulouse.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
02/02/2011 15:58:31;ski alpin;CADETS DE TOULOUSE;5885.0;19533.0;31005.0;;;www.kdtoulouse.free.fr;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
25/03/2009 15:23:59;AQUAGYM;ASPTT section NATATION;;;4240310852.0;;;asptt.toulouse-natation.com;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
16/02/2011 16:22:48;AQUAGYM;TOULOUSE NAT SYNCHRO;W313004565;31AS286;;;;www.toulouse-natsynchro.fr;Bellefontaine;ALBAN MINVILLE;PISCINE ALBAN MINVILLE;63;Allée de Bellefontaine;31100.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.608085, 1.426837
25/02/2011 16:31:09;éveil aquatique;BEBES DAUPHINS TOULOUSAINS;W313003093;31AS546;135072.0;Complexe Sportif Léo Lagrange;;www.bbdt31.org;Sept Deniers;GROUPE SCOLAIRE DES 7 DENIERS;PISCINE SEPT DENIERS;110;Route de Blagnac;31200.0;TOULOUSE;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;43.609495, 1.426012
18/06/2012 10:44:50;NATATION;TOAC NATATION;;8849.0;240310052.0;;;www.toacnatation.org;;;;;;;;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
16/02/2011 16:26:16;NATATION SYNCHRONISEE;TOULOUSE NAT SYNCHRO;W313004565;31AS286;2400314133.0;;Complexe Sportif Léo Lagrange;www.toulouse-natsynchro.fr;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PISCINE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.608101, 1.420375
24/03/2011 13:56:49;WATER-POLO;STADE TOULOUSAIN NATATION;;;;;;www.stadetoulousainnatation.fr;Bellefontaine;ALBAN MINVILLE;PISCINE ALBAN MINVILLE;63;Allée de Bellefontaine;31100.0;TOULOUSE;Non;Non;Oui;Non;Oui;Oui;Non;Non;Non;43.617538, 1.433607
24/03/2011 13:56:49;WATER-POLO;STADE TOULOUSAIN NATATION;;;;;;www.stadetoulousainnatation.fr;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;PISCINE LEO LAGRANGE;4;Place Pierre-Paul Riquet;31000.0;TOULOUSE;Non;Non;Oui;Non;Oui;Oui;Non;Non;Non;43.633748, 1.44783
07/10/2011 17:37:31;OMNISPORT;ASPTT GRAND TOULOUSE OMNISPORT;;;;;;www.toulouse.asptt.com;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.604268, 1.441019
05/09/2013 14:01:55;PATINAGE ARTISTIQUE A ROULETTES;ART ROLL'ICE TOULOUSE;W313018314;03113ET0042;;;;www.artrollicetoulouse.com;;COMPLEXE HORS TOULOUSE;HORS TOULOUSE;;;;HORS TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
21/01/2011 10:46:05;jeu provençal;PETANQUE CLUB GRAND ROND;w313004030;3199.0;;;;;Le Busca;Nouveau Complexe Municipal;Boulodrome Grand Rond;;Allées Frédéric Mistral;31400.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;
09/12/2011 17:03:03;pétanque;AMICALE PETANQUE CLUB DES RAVELINS;;;;;bloc 6 appt.5;;Patte d'Oie;BATIMENTS SUR DOMAINE PUBLIC;BOULODROME PL DU RAVELIN;;Place du Ravelin;31300.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.598748, 1.428573
15/12/2011 12:17:59;pétanque;CLUB BOULISTE BONNEFOY RAYNAL;;;;CLUB BOULISTE BONNEFOY RAYNAL;;;Marengo Jolimont;ENSEMBLE BONNEFOY;BOULODROME BONNEFOY;;Rue de Périole;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Oui;Non;Non;43.617551, 1.459663
